datetime,symbol,open,high,low,close,volume
2026-04-27 09:30:00,NASDAQ:CRWD,113.4325,113.505,110.985,110.985,32208.0
2026-04-27 09:35:00,NASDAQ:CRWD,111.0275,111.8775,110.675,111.865,18248.0
2026-04-27 09:40:00,NASDAQ:CRWD,111.7075,112.7875,111.7075,112.7875,15216.0
2026-04-27 09:45:00,NASDAQ:CRWD,112.9,114.06,112.57,114.025,18648.0
2026-04-27 09:50:00,NASDAQ:CRWD,113.97,114.2575,113.325,113.8175,15104.0
2026-04-27 09:55:00,NASDAQ:CRWD,113.7925,113.7925,112.8725,112.96,11564.0
2026-04-27 10:00:00,NASDAQ:CRWD,112.7875,112.975,112.5,112.8275,8904.0
2026-04-27 10:05:00,NASDAQ:CRWD,112.7725,112.855,112.5,112.5,9192.0
2026-04-27 10:10:00,NASDAQ:CRWD,112.4725,112.5775,112.0075,112.4375,12052.0
2026-04-27 10:15:00,NASDAQ:CRWD,112.5075,113.2,112.5075,113.145,6084.0
2026-04-27 10:20:00,NASDAQ:CRWD,113.2,113.64,113.0,113.6075,10172.0
2026-04-27 10:25:00,NASDAQ:CRWD,113.685,114.25,113.595,114.2475,25260.0
2026-04-27 10:30:00,NASDAQ:CRWD,114.0675,114.3,113.7925,113.9275,8620.0
2026-04-27 10:35:00,NASDAQ:CRWD,114.0,114.43,113.94375,113.94375,12872.0
2026-04-27 10:40:00,NASDAQ:CRWD,113.935,113.935,113.6,113.91,6064.0
2026-04-27 10:45:00,NASDAQ:CRWD,113.92375,114.0075,113.675,113.885,5440.0
2026-04-27 10:50:00,NASDAQ:CRWD,113.8025,113.8275,113.5,113.7125,5008.0
2026-04-27 10:55:00,NASDAQ:CRWD,113.745,113.8675,113.445,113.815,7924.0
2026-04-27 11:00:00,NASDAQ:CRWD,113.8675,113.975,113.635,113.7175,9476.0
2026-04-27 11:05:00,NASDAQ:CRWD,113.775,113.855,113.65,113.725,12716.0
2026-04-27 11:10:00,NASDAQ:CRWD,113.795,113.8575,113.6,113.835,4636.0
2026-04-27 11:15:00,NASDAQ:CRWD,113.8325,113.9725,113.7325,113.855,9288.0
2026-04-27 11:20:00,NASDAQ:CRWD,113.8575,114.1225,113.73,114.07,10692.0
2026-04-27 11:25:00,NASDAQ:CRWD,114.0925,114.11,113.87,114.085,6800.0
2026-04-27 11:30:00,NASDAQ:CRWD,114.045,114.0775,113.895,113.9725,4964.0
2026-04-27 11:35:00,NASDAQ:CRWD,113.9125,113.9275,113.7975,113.8775,3876.0
2026-04-27 11:40:00,NASDAQ:CRWD,113.905,113.905,113.7,113.7,3448.0
2026-04-27 11:45:00,NASDAQ:CRWD,113.6375,113.775,113.57,113.57,8820.0
2026-04-27 11:50:00,NASDAQ:CRWD,113.5125,113.62,113.34,113.4425,9360.0
2026-04-27 11:55:00,NASDAQ:CRWD,113.5225,114.13125,113.5225,114.095,6080.0
2026-04-27 12:00:00,NASDAQ:CRWD,114.1375,114.25,114.0375,114.1925,9036.0
2026-04-27 12:05:00,NASDAQ:CRWD,114.18,114.325,114.145,114.2275,7856.0
2026-04-27 12:10:00,NASDAQ:CRWD,114.215,114.375,114.16,114.3375,8808.0
2026-04-27 12:15:00,NASDAQ:CRWD,114.375,114.4675,114.2125,114.25,3128.0
2026-04-27 12:20:00,NASDAQ:CRWD,114.1875,114.26,114.15,114.26,2620.0
2026-04-27 12:25:00,NASDAQ:CRWD,114.1525,114.25,114.1175,114.12,1840.0
2026-04-27 12:30:00,NASDAQ:CRWD,114.13125,114.1975,114.0375,114.1125,8848.0
2026-04-27 12:35:00,NASDAQ:CRWD,114.0525,114.0775,113.875,113.9475,5260.0
2026-04-27 12:40:00,NASDAQ:CRWD,113.9225,114.06,113.8875,113.8875,5288.0
2026-04-27 12:45:00,NASDAQ:CRWD,113.935,113.9375,113.75,113.7925,5960.0
2026-04-27 12:50:00,NASDAQ:CRWD,113.8025,114.03,113.8025,114.0175,1372.0
2026-04-27 12:55:00,NASDAQ:CRWD,113.9325,114.125,113.895,114.06625,7548.0
2026-04-27 13:00:00,NASDAQ:CRWD,114.1125,114.1125,113.9975,114.0475,3252.0
2026-04-27 13:05:00,NASDAQ:CRWD,114.03,114.03,113.88,113.8925,5328.0
2026-04-27 13:10:00,NASDAQ:CRWD,113.895,114.02,113.8225,113.9375,876.0
2026-04-27 13:15:00,NASDAQ:CRWD,114.025,114.025,113.9325,113.995,2432.0
2026-04-27 13:20:00,NASDAQ:CRWD,114.005,114.125,113.9525,114.0825,4784.0
2026-04-27 13:25:00,NASDAQ:CRWD,114.125,114.2025,114.125,114.185,3688.0
2026-04-27 13:30:00,NASDAQ:CRWD,114.18,114.25,114.0975,114.1575,26816.0
2026-04-27 13:35:00,NASDAQ:CRWD,114.18,114.18,113.965,113.965,5704.0
2026-04-27 13:40:00,NASDAQ:CRWD,113.995,114.0475,113.8725,113.905,3884.0
2026-04-27 13:45:00,NASDAQ:CRWD,113.9,113.985,113.9,113.9825,3480.0
2026-04-27 13:50:00,NASDAQ:CRWD,113.9025,113.975,113.875,113.9175,2372.0
2026-04-27 13:55:00,NASDAQ:CRWD,113.9125,113.945,113.845,113.92,3464.0
2026-04-27 14:00:00,NASDAQ:CRWD,113.88,113.9075,113.7925,113.8225,7628.0
2026-04-27 14:05:00,NASDAQ:CRWD,113.8375,113.95,113.8125,113.915,2880.0
2026-04-27 14:10:00,NASDAQ:CRWD,113.925,114.1075,113.925,114.0925,5292.0
2026-04-27 14:15:00,NASDAQ:CRWD,114.12,114.2,114.12,114.1375,4556.0
2026-04-27 14:20:00,NASDAQ:CRWD,114.17,114.17,114.0175,114.105,3460.0
2026-04-27 14:25:00,NASDAQ:CRWD,114.07,114.08,113.9575,113.96,6124.0
2026-04-27 14:30:00,NASDAQ:CRWD,114.015,114.0175,113.83,113.9075,3576.0
2026-04-27 14:35:00,NASDAQ:CRWD,113.8475,113.8825,113.795,113.835,3628.0
2026-04-27 14:40:00,NASDAQ:CRWD,113.83,113.9675,113.82625,113.8925,2240.0
2026-04-27 14:45:00,NASDAQ:CRWD,113.955,113.985,113.8475,113.965,3696.0
2026-04-27 14:50:00,NASDAQ:CRWD,113.9875,114.15,113.975,114.03,5940.0
2026-04-27 14:55:00,NASDAQ:CRWD,113.9825,114.06,113.8725,113.8725,6624.0
2026-04-27 15:00:00,NASDAQ:CRWD,113.8625,113.9175,113.6025,113.60875,9388.0
2026-04-27 15:05:00,NASDAQ:CRWD,113.575,113.575,113.3875,113.53,7136.0
2026-04-27 15:10:00,NASDAQ:CRWD,113.5025,113.51,113.325,113.39,4072.0
2026-04-27 15:15:00,NASDAQ:CRWD,113.39,113.6925,113.39,113.6925,3864.0
2026-04-27 15:20:00,NASDAQ:CRWD,113.68125,113.8,113.68125,113.8,6036.0
2026-04-27 15:25:00,NASDAQ:CRWD,113.7575,113.78,113.605,113.605,3308.0
2026-04-27 15:30:00,NASDAQ:CRWD,113.6025,113.8125,113.6,113.725,13556.0
2026-04-27 15:35:00,NASDAQ:CRWD,113.725,113.84,113.5875,113.8075,12192.0
2026-04-27 15:40:00,NASDAQ:CRWD,113.82,113.9,113.7475,113.84,8840.0
2026-04-27 15:45:00,NASDAQ:CRWD,113.8275,113.885,113.8075,113.875,6664.0
2026-04-27 15:50:00,NASDAQ:CRWD,113.87,113.8975,113.5375,113.605,29296.0
2026-04-27 15:55:00,NASDAQ:CRWD,113.7275,113.9125,113.525,113.6325,34888.0
2026-04-28 09:30:00,NASDAQ:CRWD,114.4625,115.8175,114.3775,115.065,41308.0
2026-04-28 09:35:00,NASDAQ:CRWD,115.065,115.125,114.0,114.0,27900.0
2026-04-28 09:40:00,NASDAQ:CRWD,114.05,114.495,113.4125,113.84,14576.0
2026-04-28 09:45:00,NASDAQ:CRWD,113.9675,115.2075,113.9425,114.8975,17836.0
2026-04-28 09:50:00,NASDAQ:CRWD,114.835,115.2925,114.1325,114.1325,14512.0
2026-04-28 09:55:00,NASDAQ:CRWD,114.12,114.32,113.5,113.565,9580.0
2026-04-28 10:00:00,NASDAQ:CRWD,113.51,114.2675,113.4375,113.5825,14288.0
2026-04-28 10:05:00,NASDAQ:CRWD,113.55,114.05,113.55,114.0375,5992.0
2026-04-28 10:10:00,NASDAQ:CRWD,113.9925,114.425,113.825,114.1475,12324.0
2026-04-28 10:15:00,NASDAQ:CRWD,114.21,114.65,114.0,114.11,5912.0
2026-04-28 10:20:00,NASDAQ:CRWD,114.1575,114.19,113.8,113.8025,6536.0
2026-04-28 10:25:00,NASDAQ:CRWD,113.875,114.03125,113.55,113.55,8748.0
2026-04-28 10:30:00,NASDAQ:CRWD,113.695,113.855,113.4975,113.61,13820.0
2026-04-28 10:35:00,NASDAQ:CRWD,113.6575,113.6575,112.6575,112.69,16008.0
2026-04-28 10:40:00,NASDAQ:CRWD,112.75,113.2025,112.625,113.0675,12000.0
2026-04-28 10:45:00,NASDAQ:CRWD,113.0,113.1675,112.775,112.9375,7024.0
2026-04-28 10:50:00,NASDAQ:CRWD,113.1175,113.535,113.05,113.125,10548.0
2026-04-28 10:55:00,NASDAQ:CRWD,113.1175,113.38,112.93,113.05,7860.0
2026-04-28 11:00:00,NASDAQ:CRWD,113.0825,113.5,113.04,113.05,6104.0
2026-04-28 11:05:00,NASDAQ:CRWD,113.1475,113.265,112.75,113.055,3612.0
2026-04-28 11:10:00,NASDAQ:CRWD,113.0575,113.33,112.75,113.33,8480.0
2026-04-28 11:15:00,NASDAQ:CRWD,113.2775,113.3875,113.0,113.1775,3936.0
2026-04-28 11:20:00,NASDAQ:CRWD,113.26,113.26,112.9775,113.1475,4264.0
2026-04-28 11:25:00,NASDAQ:CRWD,113.095,113.165,112.8525,112.89,7500.0
2026-04-28 11:30:00,NASDAQ:CRWD,112.88,112.8875,112.69,112.7325,3868.0
2026-04-28 11:35:00,NASDAQ:CRWD,112.7275,112.9275,112.65,112.835,5232.0
2026-04-28 11:40:00,NASDAQ:CRWD,112.885,113.0,112.7075,112.71625,3356.0
2026-04-28 11:45:00,NASDAQ:CRWD,112.7275,112.765,112.58,112.71,2400.0
2026-04-28 11:50:00,NASDAQ:CRWD,112.685,112.7525,112.58,112.7525,4196.0
2026-04-28 11:55:00,NASDAQ:CRWD,112.75,112.96,112.64,112.96,1304.0
2026-04-28 12:00:00,NASDAQ:CRWD,112.92375,113.0975,112.8675,113.0,2028.0
2026-04-28 12:05:00,NASDAQ:CRWD,113.025,113.1775,113.025,113.14,1128.0
2026-04-28 12:10:00,NASDAQ:CRWD,113.145,113.385,113.145,113.2625,3988.0
2026-04-28 12:15:00,NASDAQ:CRWD,113.325,113.3325,113.205,113.31,4016.0
2026-04-28 12:20:00,NASDAQ:CRWD,113.225,113.38,113.165,113.38,1260.0
2026-04-28 12:25:00,NASDAQ:CRWD,113.3525,113.465,113.25,113.465,2632.0
2026-04-28 12:30:00,NASDAQ:CRWD,113.455,113.5625,113.37,113.53,2880.0
2026-04-28 12:35:00,NASDAQ:CRWD,113.515,113.645,113.515,113.6275,2296.0
2026-04-28 12:40:00,NASDAQ:CRWD,113.655,113.75,113.5,113.515,4032.0
2026-04-28 12:45:00,NASDAQ:CRWD,113.5575,113.61,113.4725,113.5875,1784.0
2026-04-28 12:50:00,NASDAQ:CRWD,113.57,113.72,113.485,113.6775,2616.0
2026-04-28 12:55:00,NASDAQ:CRWD,113.6025,113.6975,113.5425,113.6175,3312.0
2026-04-28 13:00:00,NASDAQ:CRWD,113.5875,113.6325,113.385,113.435,2344.0
2026-04-28 13:05:00,NASDAQ:CRWD,113.4475,113.545,113.4475,113.545,616.0
2026-04-28 13:10:00,NASDAQ:CRWD,113.505,114.0725,113.505,114.02375,8356.0
2026-04-28 13:15:00,NASDAQ:CRWD,114.0375,114.1625,113.9575,114.0275,8640.0
2026-04-28 13:20:00,NASDAQ:CRWD,114.0975,114.35,114.0975,114.1525,3720.0
2026-04-28 13:25:00,NASDAQ:CRWD,114.1125,114.4225,114.1,114.3375,4280.0
2026-04-28 13:30:00,NASDAQ:CRWD,114.3675,114.4125,114.2125,114.265,6500.0
2026-04-28 13:35:00,NASDAQ:CRWD,114.31,114.3675,114.23,114.2375,3004.0
2026-04-28 13:40:00,NASDAQ:CRWD,114.265,114.295,114.11,114.22,2048.0
2026-04-28 13:45:00,NASDAQ:CRWD,114.25,114.39,114.1875,114.3425,5596.0
2026-04-28 13:50:00,NASDAQ:CRWD,114.32,114.495,114.285,114.3225,2476.0
2026-04-28 13:55:00,NASDAQ:CRWD,114.36,114.52,114.3,114.3675,5356.0
2026-04-28 14:00:00,NASDAQ:CRWD,114.365,114.365,114.0275,114.0275,4596.0
2026-04-28 14:05:00,NASDAQ:CRWD,114.005,114.005,113.71,113.82375,6400.0
2026-04-28 14:10:00,NASDAQ:CRWD,113.8325,114.03,113.75,113.915,2580.0
2026-04-28 14:15:00,NASDAQ:CRWD,113.91375,114.07,113.8825,113.995,1060.0
2026-04-28 14:20:00,NASDAQ:CRWD,113.9825,113.9825,113.73,113.75,2156.0
2026-04-28 14:25:00,NASDAQ:CRWD,113.7725,113.9525,113.705,113.9525,3684.0
