datetime,symbol,open,high,low,close,volume
2026-04-27 09:30:00,NYSE:ORCL,172.69,172.7,169.3,169.33,82412.0
2026-04-27 09:35:00,NYSE:ORCL,169.27,171.22,168.64,170.47,66266.0
2026-04-27 09:40:00,NYSE:ORCL,170.51,170.56,169.72,170.39,47765.0
2026-04-27 09:45:00,NYSE:ORCL,170.34,170.69,169.76,170.43,46317.0
2026-04-27 09:50:00,NYSE:ORCL,170.42,170.42,169.12,170.15,44662.0
2026-04-27 09:55:00,NYSE:ORCL,170.19,170.27,168.68,168.68,58825.0
2026-04-27 10:00:00,NYSE:ORCL,168.67,169.06,167.91,168.9,72376.0
2026-04-27 10:05:00,NYSE:ORCL,168.9,169.65,168.7,168.99,27507.0
2026-04-27 10:10:00,NYSE:ORCL,168.985,169.6,168.86,169.55,25032.0
2026-04-27 10:15:00,NYSE:ORCL,169.58,169.85,169.19,169.75,19593.0
2026-04-27 10:20:00,NYSE:ORCL,169.74,170.38,169.57,170.36,34253.0
2026-04-27 10:25:00,NYSE:ORCL,170.35,171.15,170.3,171.045,38308.0
2026-04-27 10:30:00,NYSE:ORCL,171.05,171.12,170.19,170.65,25259.0
2026-04-27 10:35:00,NYSE:ORCL,170.67,171.43,170.61,170.91,23903.0
2026-04-27 10:40:00,NYSE:ORCL,170.91,171.75,170.7,171.75,24435.0
2026-04-27 10:45:00,NYSE:ORCL,171.76,172.21,171.69,172.19,40612.0
2026-04-27 10:50:00,NYSE:ORCL,172.17,172.2,171.4,171.54,17400.0
2026-04-27 10:55:00,NYSE:ORCL,171.56,171.74,171.26,171.68,19014.0
2026-04-27 11:00:00,NYSE:ORCL,171.71,171.89,170.97,171.05,21513.0
2026-04-27 11:05:00,NYSE:ORCL,171.06,171.62,170.97,171.44,15354.0
2026-04-27 11:10:00,NYSE:ORCL,171.41,171.48,171.16,171.38,13141.0
2026-04-27 11:15:00,NYSE:ORCL,171.36,171.74,171.35,171.48,17177.0
2026-04-27 11:20:00,NYSE:ORCL,171.47,171.62,171.03,171.51,19268.0
2026-04-27 11:25:00,NYSE:ORCL,171.5,171.92,171.23,171.92,14757.0
2026-04-27 11:30:00,NYSE:ORCL,171.94,171.99,171.37,171.44,13387.0
2026-04-27 11:35:00,NYSE:ORCL,171.41,171.505,171.11,171.13,12156.0
2026-04-27 11:40:00,NYSE:ORCL,171.11,171.43,170.96,171.02,11675.0
2026-04-27 11:45:00,NYSE:ORCL,170.985,171.22,170.88,170.92,9385.0
2026-04-27 11:50:00,NYSE:ORCL,170.915,171.18,170.845,171.0,8800.0
2026-04-27 11:55:00,NYSE:ORCL,171.01,171.23,171.0,171.21,4918.0
2026-04-27 12:00:00,NYSE:ORCL,171.22,171.38,171.01,171.29,7947.0
2026-04-27 12:05:00,NYSE:ORCL,171.29,171.36,171.15,171.2,9412.0
2026-04-27 12:10:00,NYSE:ORCL,171.2,171.49,171.15,171.48,11012.0
2026-04-27 12:15:00,NYSE:ORCL,171.5,171.7,171.49,171.69,12681.0
2026-04-27 12:20:00,NYSE:ORCL,171.68,171.69,171.37,171.4,8619.0
2026-04-27 12:25:00,NYSE:ORCL,171.4,171.51,171.335,171.51,8582.0
2026-04-27 12:30:00,NYSE:ORCL,171.54,171.6,171.46,171.54,9635.0
2026-04-27 12:35:00,NYSE:ORCL,171.55,171.88,171.48,171.88,7769.0
