datetime,symbol,open,high,low,close,volume
2026-04-27 09:30:00,NASDAQ:AMZN,263.37,264.11,261.68,262.85,317589.0
2026-04-27 09:35:00,NASDAQ:AMZN,262.835,263.29,262.2,263.19,127133.0
2026-04-27 09:40:00,NASDAQ:AMZN,263.21,263.25,261.98,262.08,98796.0
2026-04-27 09:45:00,NASDAQ:AMZN,262.05,262.12,260.44,261.12,136058.0
2026-04-27 09:50:00,NASDAQ:AMZN,261.15,261.47,260.36,261.46,144337.0
2026-04-27 09:55:00,NASDAQ:AMZN,261.46,261.54,260.99,261.18,59473.0
2026-04-27 10:00:00,NASDAQ:AMZN,261.18,261.795,261.1,261.48,91819.0
2026-04-27 10:05:00,NASDAQ:AMZN,261.48,262.0,261.23,261.58,57567.0
2026-04-27 10:10:00,NASDAQ:AMZN,261.58,261.58,261.0,261.06,57214.0
2026-04-27 10:15:00,NASDAQ:AMZN,261.07,261.34,260.89,261.13,58234.0
2026-04-27 10:20:00,NASDAQ:AMZN,261.135,261.48,260.88,261.35,67551.0
2026-04-27 10:25:00,NASDAQ:AMZN,261.38,262.21,261.38,262.18,59292.0
2026-04-27 10:30:00,NASDAQ:AMZN,262.2,262.59,261.83,262.5,73533.0
2026-04-27 10:35:00,NASDAQ:AMZN,262.51,262.98,262.32,262.41,58407.0
2026-04-27 10:40:00,NASDAQ:AMZN,262.41,262.53,262.16,262.45,40388.0
2026-04-27 10:45:00,NASDAQ:AMZN,262.47,262.68,262.39,262.66,33841.0
2026-04-27 10:50:00,NASDAQ:AMZN,262.63,262.79,262.42,262.595,64722.0
2026-04-27 10:55:00,NASDAQ:AMZN,262.56,263.01,262.55,262.87,48316.0
2026-04-27 11:00:00,NASDAQ:AMZN,262.87,262.9,261.87,261.93,76882.0
2026-04-27 11:05:00,NASDAQ:AMZN,261.96,262.11,261.58,261.85,37155.0
2026-04-27 11:10:00,NASDAQ:AMZN,261.81,261.94,261.32,261.39,45152.0
2026-04-27 11:15:00,NASDAQ:AMZN,261.38,261.7,261.26,261.3,26008.0
2026-04-27 11:20:00,NASDAQ:AMZN,261.31,261.4,260.91,260.95,46936.0
2026-04-27 11:25:00,NASDAQ:AMZN,260.96,261.36,260.73,261.32,42564.0
2026-04-27 11:30:00,NASDAQ:AMZN,261.33,261.53,261.06,261.53,40227.0
2026-04-27 11:35:00,NASDAQ:AMZN,261.52,261.54,261.22,261.46,20033.0
2026-04-27 11:40:00,NASDAQ:AMZN,261.5,261.64,261.23,261.27,24198.0
2026-04-27 11:45:00,NASDAQ:AMZN,261.25,261.37,261.11,261.13,22992.0
