datetime,symbol,open,high,low,close,volume
2026-04-27 09:30:00,NASDAQ:KLAC,192.299,192.799,189.5,191.786,25780.0
2026-04-27 09:35:00,NASDAQ:KLAC,192.0,192.5,190.801,190.801,13090.0
2026-04-27 09:40:00,NASDAQ:KLAC,190.979,190.979,189.295,189.608,30480.0
2026-04-27 09:45:00,NASDAQ:KLAC,189.224,189.224,187.68,188.344,18050.0
2026-04-27 09:50:00,NASDAQ:KLAC,188.303,189.519,187.217,189.519,10810.0
2026-04-27 09:55:00,NASDAQ:KLAC,190.0,190.305,189.4625,190.138,8670.0
2026-04-27 10:00:00,NASDAQ:KLAC,189.895,190.283,189.7,189.704,9370.0
2026-04-27 10:05:00,NASDAQ:KLAC,189.695,190.256,189.284,189.337,13550.0
2026-04-27 10:10:00,NASDAQ:KLAC,189.405,190.11,189.3405,189.618,6710.0
2026-04-27 10:15:00,NASDAQ:KLAC,189.562,189.562,188.92,189.181,15430.0
2026-04-27 10:20:00,NASDAQ:KLAC,189.103,189.103,188.404,188.863,10520.0
2026-04-27 10:25:00,NASDAQ:KLAC,188.999,189.118,187.912,187.912,16110.0
2026-04-27 10:30:00,NASDAQ:KLAC,187.884,188.468,187.527,188.468,29320.0
2026-04-27 10:35:00,NASDAQ:KLAC,188.6,189.128,188.28,188.785,20200.0
2026-04-27 10:40:00,NASDAQ:KLAC,188.825,189.069,188.181,188.265,24460.0
2026-04-27 10:45:00,NASDAQ:KLAC,188.168,188.798,187.768,188.55,34490.0
2026-04-27 10:50:00,NASDAQ:KLAC,188.798,188.963,188.099,188.512,12470.0
2026-04-27 10:55:00,NASDAQ:KLAC,188.297,188.48,188.048,188.368,4620.0
2026-04-27 11:00:00,NASDAQ:KLAC,188.107,188.3,187.8,187.8,8740.0
2026-04-27 11:05:00,NASDAQ:KLAC,188.091,188.666,188.018,188.356,10030.0
2026-04-27 11:10:00,NASDAQ:KLAC,188.311,188.604,187.926,188.027,6540.0
2026-04-27 11:15:00,NASDAQ:KLAC,188.245,188.382,188.121,188.121,2480.0
2026-04-27 11:20:00,NASDAQ:KLAC,188.392,188.579,188.0,188.147,12700.0
2026-04-27 11:25:00,NASDAQ:KLAC,188.122,188.427,188.122,188.23,2720.0
2026-04-27 11:30:00,NASDAQ:KLAC,188.427,188.75,188.4,188.705,8280.0
2026-04-27 11:35:00,NASDAQ:KLAC,188.771,188.868,188.601,188.7485,2520.0
2026-04-27 11:40:00,NASDAQ:KLAC,188.84,189.204,188.732,189.192,6670.0
2026-04-27 11:45:00,NASDAQ:KLAC,189.038,189.091,188.613,188.613,13380.0
2026-04-27 11:50:00,NASDAQ:KLAC,188.612,188.612,188.13,188.13,8170.0
2026-04-27 11:55:00,NASDAQ:KLAC,188.105,188.105,187.5,187.573,26930.0
2026-04-27 12:00:00,NASDAQ:KLAC,187.526,187.588,187.092,187.379,15390.0
2026-04-27 12:05:00,NASDAQ:KLAC,187.431,187.826,187.4,187.678,2910.0
2026-04-27 12:10:00,NASDAQ:KLAC,187.697,187.93,187.697,187.815,5490.0
2026-04-27 12:15:00,NASDAQ:KLAC,187.781,187.783,187.1,187.575,13320.0
2026-04-27 12:20:00,NASDAQ:KLAC,187.545,187.642,187.351,187.351,13580.0
2026-04-27 12:25:00,NASDAQ:KLAC,187.443,187.515,187.327,187.458,1000.0
2026-04-27 12:30:00,NASDAQ:KLAC,187.615,187.976,187.597,187.976,5310.0
2026-04-27 12:35:00,NASDAQ:KLAC,188.001,188.001,187.827,187.879,3530.0
2026-04-27 12:40:00,NASDAQ:KLAC,188.019,188.1745,188.0,188.011,2280.0
2026-04-27 12:45:00,NASDAQ:KLAC,188.097,188.097,187.865,187.976,2640.0
2026-04-27 12:50:00,NASDAQ:KLAC,187.977,188.175,187.899,188.078,15180.0
2026-04-27 12:55:00,NASDAQ:KLAC,188.053,188.22,188.0,188.111,2260.0
2026-04-27 13:00:00,NASDAQ:KLAC,188.129,188.164,187.939,188.052,5840.0
2026-04-27 13:05:00,NASDAQ:KLAC,188.031,188.031,187.82,187.865,5230.0
2026-04-27 13:10:00,NASDAQ:KLAC,187.687,187.789,187.4855,187.537,1620.0
2026-04-27 13:15:00,NASDAQ:KLAC,187.576,187.576,186.745,186.992,18210.0
2026-04-27 13:20:00,NASDAQ:KLAC,187.01,187.324,186.948,187.277,10010.0
2026-04-27 13:25:00,NASDAQ:KLAC,187.344,187.453,187.233,187.327,10510.0
2026-04-27 13:30:00,NASDAQ:KLAC,187.375,187.568,187.375,187.506,7370.0
2026-04-27 13:35:00,NASDAQ:KLAC,187.65,187.814,187.578,187.672,6550.0
2026-04-27 13:40:00,NASDAQ:KLAC,187.812,187.906,187.784,187.906,1660.0
2026-04-27 13:45:00,NASDAQ:KLAC,187.859,188.017,187.853,188.017,3240.0
2026-04-27 13:50:00,NASDAQ:KLAC,187.941,187.949,187.725,187.876,5930.0
2026-04-27 13:55:00,NASDAQ:KLAC,187.908,188.123,187.908,188.123,2180.0
2026-04-27 14:00:00,NASDAQ:KLAC,188.121,188.168,188.05,188.156,4520.0
2026-04-27 14:05:00,NASDAQ:KLAC,188.157,188.243,188.1,188.243,8490.0
2026-04-27 14:10:00,NASDAQ:KLAC,188.2,188.2,187.896,188.04,5710.0
2026-04-27 14:15:00,NASDAQ:KLAC,187.926,187.926,187.643,187.673,5340.0
2026-04-27 14:20:00,NASDAQ:KLAC,187.694,187.919,187.654,187.869,7370.0
2026-04-27 14:25:00,NASDAQ:KLAC,187.818,187.879,187.705,187.705,660.0
2026-04-27 14:30:00,NASDAQ:KLAC,187.809,187.865,187.6,187.6,5940.0
2026-04-27 14:35:00,NASDAQ:KLAC,187.655,187.997,187.655,187.885,8380.0
2026-04-27 14:40:00,NASDAQ:KLAC,187.88,187.951,187.616,187.616,10380.0
2026-04-27 14:45:00,NASDAQ:KLAC,187.648,187.825,187.5,187.649,7160.0
2026-04-27 14:50:00,NASDAQ:KLAC,187.763,187.831,187.469,187.57,6060.0
2026-04-27 14:55:00,NASDAQ:KLAC,187.537,187.537,187.318,187.318,5860.0
2026-04-27 15:00:00,NASDAQ:KLAC,187.375,187.543,187.316,187.523,6630.0
2026-04-27 15:05:00,NASDAQ:KLAC,187.574,187.9,187.54,187.845,6690.0
2026-04-27 15:10:00,NASDAQ:KLAC,187.844,188.178,187.844,188.094,6710.0
2026-04-27 15:15:00,NASDAQ:KLAC,188.142,188.615,188.142,188.614,9030.0
2026-04-27 15:20:00,NASDAQ:KLAC,188.674,188.748,188.355,188.389,10340.0
2026-04-27 15:25:00,NASDAQ:KLAC,188.304,188.493,188.29,188.41,4920.0
2026-04-27 15:30:00,NASDAQ:KLAC,188.323,188.935,188.323,188.86,16820.0
2026-04-27 15:35:00,NASDAQ:KLAC,188.826,188.881,188.311,188.617,16730.0
2026-04-27 15:40:00,NASDAQ:KLAC,188.484,188.69,188.363,188.67,10530.0
2026-04-27 15:45:00,NASDAQ:KLAC,188.706,189.096,188.678,189.069,13570.0
2026-04-27 15:50:00,NASDAQ:KLAC,189.1,189.411,189.02,189.374,22840.0
2026-04-27 15:55:00,NASDAQ:KLAC,189.41,190.014,189.269,190.0,110200.0
2026-04-28 09:30:00,NASDAQ:KLAC,178.25,182.004,178.0,181.97,26330.0
2026-04-28 09:35:00,NASDAQ:KLAC,182.074,183.103,181.701,182.305,19350.0
2026-04-28 09:40:00,NASDAQ:KLAC,182.576,185.4,182.54,184.182,18450.0
2026-04-28 09:45:00,NASDAQ:KLAC,184.074,184.762,183.0,183.141,9080.0
2026-04-28 09:50:00,NASDAQ:KLAC,183.222,183.563,182.772,183.367,11980.0
2026-04-28 09:55:00,NASDAQ:KLAC,183.115,184.261,182.7,183.97,13010.0
2026-04-28 10:00:00,NASDAQ:KLAC,183.646,183.934,183.0,183.175,11070.0
2026-04-28 10:05:00,NASDAQ:KLAC,182.966,183.286,182.637,183.094,8200.0
2026-04-28 10:10:00,NASDAQ:KLAC,182.62,183.122,182.5,182.5,7180.0
2026-04-28 10:15:00,NASDAQ:KLAC,182.368,182.869,181.6,182.659,28420.0
2026-04-28 10:20:00,NASDAQ:KLAC,182.388,182.84,182.201,182.5,41500.0
2026-04-28 10:25:00,NASDAQ:KLAC,182.374,182.691,182.0,182.5,38090.0
2026-04-28 10:30:00,NASDAQ:KLAC,182.06,182.541,181.972,182.121,7050.0
2026-04-28 10:35:00,NASDAQ:KLAC,182.088,182.088,181.3,181.514,16880.0
2026-04-28 10:40:00,NASDAQ:KLAC,181.269,182.032,181.22,182.032,10130.0
2026-04-28 10:45:00,NASDAQ:KLAC,181.962,182.806,181.962,182.31,11260.0
2026-04-28 10:50:00,NASDAQ:KLAC,182.487,182.487,181.271,181.583,21560.0
2026-04-28 10:55:00,NASDAQ:KLAC,181.672,182.497,181.538,182.288,20140.0
2026-04-28 11:00:00,NASDAQ:KLAC,182.495,182.605,181.532,182.026,18230.0
2026-04-28 11:05:00,NASDAQ:KLAC,182.0105,182.121,180.98,181.82,9950.0
2026-04-28 11:10:00,NASDAQ:KLAC,181.784,182.563,181.697,182.169,13020.0
2026-04-28 11:15:00,NASDAQ:KLAC,181.935,182.6,181.922,182.368,4870.0
2026-04-28 11:20:00,NASDAQ:KLAC,182.325,182.823,182.18,182.632,11940.0
2026-04-28 11:25:00,NASDAQ:KLAC,182.5,182.663,182.177,182.599,5330.0
2026-04-28 11:30:00,NASDAQ:KLAC,182.419,182.419,181.971,182.058,4510.0
2026-04-28 11:35:00,NASDAQ:KLAC,181.9,182.429,181.879,182.269,4850.0
2026-04-28 11:40:00,NASDAQ:KLAC,181.985,182.952,181.985,182.851,13230.0
