datetime,symbol,open,high,low,close,volume
2026-04-27 09:30:00,NASDAQ:ARM,224.49,227.3,218.38,222.25,115332.0
2026-04-27 09:35:00,NASDAQ:ARM,222.31,223.04,216.68,217.05,64193.0
2026-04-27 09:40:00,NASDAQ:ARM,217.06,217.775,215.55,216.56,69388.0
2026-04-27 09:45:00,NASDAQ:ARM,216.29,217.25,214.15,214.47,70899.0
2026-04-27 09:50:00,NASDAQ:ARM,214.39,217.07,212.66,217.07,75923.0
2026-04-27 09:55:00,NASDAQ:ARM,217.0,218.88,216.73,216.73,30894.0
2026-04-27 10:00:00,NASDAQ:ARM,216.69,217.0,212.9,213.25,35610.0
2026-04-27 10:05:00,NASDAQ:ARM,213.15,213.31,211.79,211.93,44140.0
2026-04-27 10:10:00,NASDAQ:ARM,212.06,212.23,210.45,211.74,41139.0
2026-04-27 10:15:00,NASDAQ:ARM,211.87,212.03,210.0,211.66,41501.0
2026-04-27 10:20:00,NASDAQ:ARM,211.6,213.02,210.04,212.8,27499.0
2026-04-27 10:25:00,NASDAQ:ARM,212.8,213.51,212.34,212.39,37178.0
2026-04-27 10:30:00,NASDAQ:ARM,212.495,215.02,212.16,214.91,18992.0
2026-04-27 10:35:00,NASDAQ:ARM,214.79,215.3,213.17,213.71,20987.0
2026-04-27 10:40:00,NASDAQ:ARM,213.63,213.84,212.56,213.46,9388.0
2026-04-27 10:45:00,NASDAQ:ARM,213.43,214.05,212.39,214.0,10903.0
2026-04-27 10:50:00,NASDAQ:ARM,213.88,214.35,211.66,212.12,33125.0
2026-04-27 10:55:00,NASDAQ:ARM,212.13,213.69,211.68,213.69,11023.0
2026-04-27 11:00:00,NASDAQ:ARM,213.79,214.13,211.83,212.5,13809.0
2026-04-27 11:05:00,NASDAQ:ARM,212.38,214.625,212.13,214.21,7261.0
2026-04-27 11:10:00,NASDAQ:ARM,214.25,215.73,214.18,214.9,17145.0
2026-04-27 11:15:00,NASDAQ:ARM,214.86,215.85,214.83,215.55,8742.0
2026-04-27 11:20:00,NASDAQ:ARM,215.65,215.84,213.31,213.71,24053.0
2026-04-27 11:25:00,NASDAQ:ARM,213.69,214.45,213.37,214.1,8065.0
2026-04-27 11:30:00,NASDAQ:ARM,214.28,215.0,214.1,214.89,11788.0
2026-04-27 11:35:00,NASDAQ:ARM,214.97,215.12,214.32,214.955,4285.0
2026-04-27 11:40:00,NASDAQ:ARM,214.89,215.71,214.68,215.15,7649.0
2026-04-27 11:45:00,NASDAQ:ARM,215.11,215.5,214.44,214.76,5385.0
2026-04-27 11:50:00,NASDAQ:ARM,214.94,214.95,213.92,214.1,11377.0
2026-04-27 11:55:00,NASDAQ:ARM,214.37,215.27,214.37,214.91,5222.0
2026-04-27 12:00:00,NASDAQ:ARM,214.83,214.83,213.65,213.77,14571.0
2026-04-27 12:05:00,NASDAQ:ARM,213.69,214.3,213.67,213.99,3504.0
2026-04-27 12:10:00,NASDAQ:ARM,214.2,214.6,214.03,214.28,5830.0
2026-04-27 12:15:00,NASDAQ:ARM,214.33,215.28,214.19,214.76,8281.0
2026-04-27 12:20:00,NASDAQ:ARM,214.8,214.82,214.07,214.07,6060.0
2026-04-27 12:25:00,NASDAQ:ARM,214.105,214.31,213.79,214.3,5036.0
2026-04-27 12:30:00,NASDAQ:ARM,214.36,215.64,214.12,215.61,6643.0
2026-04-27 12:35:00,NASDAQ:ARM,215.71,216.18,215.31,216.06,9825.0
2026-04-27 12:40:00,NASDAQ:ARM,215.98,215.98,215.26,215.59,3455.0
2026-04-27 12:45:00,NASDAQ:ARM,215.8,216.64,215.65,216.36,7776.0
2026-04-27 12:50:00,NASDAQ:ARM,216.33,216.37,215.1,215.12,6340.0
2026-04-27 12:55:00,NASDAQ:ARM,215.1,215.52,214.69,215.11,6341.0
2026-04-27 13:00:00,NASDAQ:ARM,215.11,215.51,214.965,215.24,6956.0
2026-04-27 13:05:00,NASDAQ:ARM,215.31,215.47,214.78,214.89,10215.0
2026-04-27 13:10:00,NASDAQ:ARM,214.93,215.52,214.93,215.29,2852.0
2026-04-27 13:15:00,NASDAQ:ARM,215.32,215.33,214.52,215.02,6451.0
2026-04-27 13:20:00,NASDAQ:ARM,215.06,215.24,214.65,215.24,4955.0
2026-04-27 13:25:00,NASDAQ:ARM,215.25,215.585,215.13,215.5,4489.0
2026-04-27 13:30:00,NASDAQ:ARM,215.48,216.78,215.48,216.78,5966.0
2026-04-27 13:35:00,NASDAQ:ARM,216.85,216.95,216.46,216.735,5232.0
2026-04-27 13:40:00,NASDAQ:ARM,216.63,216.795,216.165,216.2,6381.0
2026-04-27 13:45:00,NASDAQ:ARM,216.3,218.01,216.13,217.86,9139.0
2026-04-27 13:50:00,NASDAQ:ARM,217.84,217.845,216.765,216.77,6853.0
2026-04-27 13:55:00,NASDAQ:ARM,216.77,217.0,215.56,215.92,7915.0
2026-04-27 14:00:00,NASDAQ:ARM,215.89,216.17,215.59,216.1,4408.0
2026-04-27 14:05:00,NASDAQ:ARM,216.08,216.3,215.79,216.3,4446.0
2026-04-27 14:10:00,NASDAQ:ARM,216.3,216.3,215.31,215.31,5001.0
2026-04-27 14:15:00,NASDAQ:ARM,215.42,215.77,215.42,215.575,3910.0
2026-04-27 14:20:00,NASDAQ:ARM,215.55,215.815,215.55,215.79,5525.0
2026-04-27 14:25:00,NASDAQ:ARM,215.78,216.16,215.635,216.16,2761.0
2026-04-27 14:30:00,NASDAQ:ARM,216.16,216.28,215.84,215.975,5961.0
2026-04-27 14:35:00,NASDAQ:ARM,215.99,216.07,215.8,215.93,2815.0
2026-04-27 14:40:00,NASDAQ:ARM,215.92,216.06,215.55,215.615,5916.0
2026-04-27 14:45:00,NASDAQ:ARM,215.615,215.78,215.35,215.65,3364.0
