,Open,High,Low,Close,Volume
2026-06-26 14:05:00-04:00,384.4500122070313,384.6400146484375,383.2799987792969,383.2799987792969,412048
2026-06-26 14:10:00-04:00,383.3049926757813,383.6119995117188,383.0400085449219,383.5700073242188,281912
2026-06-26 14:15:00-04:00,383.5299987792969,383.6799926757813,382.8999938964844,383.125,285164
2026-06-26 14:20:00-04:00,383.0299987792969,383.4800109863281,382.9202880859375,383.3200073242188,419130
2026-06-26 14:25:00-04:00,383.2999877929688,384.4168090820313,382.5400085449219,382.5502014160156,472923
2026-06-26 14:30:00-04:00,382.5799865722656,383.5799865722656,382.55999755859375,383.4049987792969,366384
2026-06-26 14:35:00-04:00,383.3500061035156,383.4599914550781,380.6700134277344,381.3298950195313,653713
2026-06-26 14:40:00-04:00,381.25,381.75,380.510009765625,380.7200012207031,318402
2026-06-26 14:45:00-04:00,380.7200012207031,380.75,379.7699890136719,380.0299987792969,396312
2026-06-26 14:50:00-04:00,380.0168151855469,380.0499877929688,379.0499877929688,379.8299865722656,410166
2026-06-26 14:55:00-04:00,379.8500061035156,380.9100036621094,379.5,379.8299865722656,432264
2026-06-26 15:00:00-04:00,379.8800048828125,380.2699890136719,379.5799865722656,379.7699890136719,255162
2026-06-26 15:05:00-04:00,379.7300109863281,380.3999938964844,379.4201049804688,380.0650024414063,411470
2026-06-26 15:10:00-04:00,380.0299987792969,380.8200073242188,379.6300048828125,380.8200073242188,351182
2026-06-26 15:15:00-04:00,380.80999755859375,380.8699951171875,379.8800048828125,379.9700012207031,258598
2026-06-26 15:20:00-04:00,380.0199890136719,380.3599853515625,379.6549987792969,380.010009765625,270049
2026-06-26 15:25:00-04:00,380.0249938964844,380.5,379.677001953125,379.760009765625,209223
2026-06-26 15:30:00-04:00,379.80999755859375,380.1400146484375,378.6099853515625,379.6400146484375,369124
2026-06-26 15:35:00-04:00,379.60009765625,379.8599853515625,378.8599853515625,378.8941040039063,288477
2026-06-26 15:40:00-04:00,378.8612060546875,379.5,378.5487976074219,379.1106872558594,342313
2026-06-26 15:45:00-04:00,379.0799865722656,380.3999938964844,379.0799865722656,379.3575134277344,370507
2026-06-26 15:50:00-04:00,379.3900146484375,382.9599914550781,379.1400146484375,380.5299987792969,1874467
2026-06-26 15:55:00-04:00,380.55999755859375,381.4800109863281,379.0299987792969,379.1900024414063,2336630
2026-06-29 09:30:00-04:00,381.5,386.4533996582031,381.3299865722656,385.3599853515625,2161719
2026-06-29 09:35:00-04:00,385.3550109863281,387.8800048828125,384.1499938964844,387.6799926757813,1202518
2026-06-29 09:40:00-04:00,387.6600036621094,391.989990234375,386.5,391.9500122070313,1584341
2026-06-29 09:45:00-04:00,391.8949890136719,394.0,390.8599853515625,392.4299926757813,1471573
2026-06-29 09:50:00-04:00,392.3699951171875,393.6499938964844,391.6000061035156,392.3299865722656,905930
2026-06-29 09:55:00-04:00,392.30999755859375,392.30999755859375,390.3500061035156,391.8049926757813,804981
