id,ticker,type,strike,occ_symbol,entry_bar_utc,exit_bar_utc,why,entry_prem,exit_prem,pnl_pct,quality
39,NVDA,put,207.5,NVDA260717P00207500,2026-07-13T13:40:00Z,2026-07-13T13:50:00Z,TARGET,3.55,3.98,12.11,ok
41,NVDA,put,202.5,NVDA260717P00202500,2026-07-14T13:35:00Z,2026-07-14T13:40:00Z,TARGET,2.57,2.58,0.39,ok
48,NVDA,put,210.0,NVDA260717P00210000,2026-07-15T13:50:00Z,2026-07-15T14:00:00Z,TARGET,2.33,2.49,6.87,ok
55,NVDA,put,197.5,NVDA260717P00197500,2026-07-17T13:35:00Z,2026-07-17T13:40:00Z,TARGET,0.92,1.31,42.39,ok
49,NVDA,put,207.5,NVDA260717P00207500,2026-07-16T13:35:00Z,2026-07-16T13:40:00Z,TARGET,1.90,2.18,14.74,ok
