begins_at_utc,open,high,low,close,volume
2026-03-20T13:30:00Z,379.570000,379.890000,374.360100,374.625000,3733088
2026-03-20T13:35:00Z,374.610000,374.790000,373.331600,374.300000,1147725
2026-03-20T13:40:00Z,374.273000,375.480000,374.030000,374.890000,885044
2026-03-20T13:45:00Z,374.870000,376.200000,374.700100,375.695100,828345
2026-03-20T13:50:00Z,375.650000,375.780000,371.950000,372.715000,1304147
2026-03-20T13:55:00Z,372.730000,372.869400,370.740000,371.170000,1066527
2026-03-20T14:00:00Z,371.185000,372.130000,370.900000,371.685000,858150
2026-03-20T14:05:00Z,371.700000,372.170000,369.900000,371.432800,1019589
2026-03-20T14:10:00Z,371.460000,371.540000,370.010000,370.690000,702745
2026-03-20T14:15:00Z,370.732800,372.100000,370.480000,371.775000,726644
2026-03-20T14:20:00Z,371.780000,372.880000,371.530000,372.435000,621336
2026-03-20T14:25:00Z,372.410000,372.800000,372.080000,372.350000,503804
2026-03-20T14:30:00Z,372.330100,373.560000,372.330100,372.840000,672145
2026-03-20T14:35:00Z,372.890000,373.440000,372.000000,373.040000,616280
2026-03-20T14:40:00Z,373.018900,373.540000,372.640000,373.130000,455588
2026-03-20T14:45:00Z,373.040100,373.629900,372.560000,373.420000,422633
2026-03-20T14:50:00Z,373.420000,373.570000,371.890000,372.125000,502706
2026-03-20T14:55:00Z,372.120000,373.740000,372.110000,372.850000,485477
2026-03-20T15:00:00Z,372.865000,373.800000,372.590000,373.105000,471598
2026-03-20T15:05:00Z,373.105000,373.680000,373.045000,373.520000,377432
2026-03-20T15:10:00Z,373.560000,375.060000,373.460000,374.900000,646294
2026-03-20T15:15:00Z,374.890000,375.130000,374.340000,374.580000,434903
2026-03-20T15:20:00Z,374.580000,376.065000,374.200000,374.340000,560196
2026-03-20T15:25:00Z,374.340000,374.750000,374.130000,374.490100,352703
2026-03-20T15:30:00Z,374.480000,375.400000,374.250000,375.190000,355130
2026-03-20T15:35:00Z,375.160000,375.310000,374.636600,374.715000,347363
2026-03-20T15:40:00Z,374.700000,375.020000,374.650100,374.795000,52786
2026-03-20T15:45:00Z,374.860000,375.440000,374.630000,375.270000,272334
2026-03-20T15:50:00Z,375.260000,375.800000,374.830000,375.730000,320347
2026-03-20T15:55:00Z,375.750000,376.070000,375.560000,375.780000,300993
2026-03-20T16:00:00Z,375.770000,376.640000,375.480000,376.550000,477939
2026-03-20T16:05:00Z,376.571500,376.575000,375.480000,375.950000,443526
2026-03-20T16:10:00Z,376.070100,376.540000,375.810000,375.850000,276849
2026-03-20T16:15:00Z,375.930000,375.950000,375.820000,375.870000,8061
2026-03-20T16:20:00Z,376.480000,376.960000,376.380000,376.680000,355023
2026-03-20T16:25:00Z,376.690000,376.820000,376.240000,376.480000,392014
2026-03-20T16:30:00Z,376.500000,376.530000,375.000000,375.257000,529478
2026-03-20T16:35:00Z,375.270000,375.450000,374.440000,374.630000,416474
2026-03-20T16:40:00Z,374.590000,374.940000,374.460000,374.480000,300492
2026-03-20T16:45:00Z,374.480000,374.690000,373.820000,373.990000,378824
2026-03-20T16:50:00Z,373.900000,374.250000,373.880000,374.118000,73067
2026-03-20T16:55:00Z,374.080000,375.090000,374.010000,374.640000,362158
2026-03-20T17:00:00Z,374.610000,375.120000,374.280000,374.680000,312670
2026-03-20T17:05:00Z,374.718000,374.860000,373.330700,374.165000,397814
