begins_at_utc,open,high,low,close,volume
2026-03-20T13:30:00Z,178.000000,178.260000,176.750000,177.155000,14891117
2026-03-20T13:35:00Z,177.130000,177.470000,176.880000,177.020000,1504500
2026-03-20T13:40:00Z,177.030000,178.035000,177.000000,177.713500,1814098
2026-03-20T13:45:00Z,177.725000,177.829800,177.080000,177.390000,1595433
2026-03-20T13:50:00Z,177.390000,177.510000,176.640000,176.838500,1559629
2026-03-20T13:55:00Z,176.848500,176.905000,175.840000,175.850000,1842380
2026-03-20T14:00:00Z,175.840000,176.188000,175.610000,176.030000,1971230
2026-03-20T14:05:00Z,176.020000,176.310000,175.810000,176.150000,1486764
2026-03-20T14:10:00Z,176.150000,176.330000,175.430000,175.569900,1471568
2026-03-20T14:15:00Z,175.555000,176.265000,175.460000,176.222500,1514793
2026-03-20T14:20:00Z,176.222300,176.250000,175.670000,175.845000,1146953
2026-03-20T14:25:00Z,175.830000,175.990000,175.515000,175.735000,1252300
2026-03-20T14:30:00Z,175.750000,175.989900,175.620000,175.945000,1397534
2026-03-20T14:35:00Z,175.950000,176.099900,175.560000,175.685000,1272406
2026-03-20T14:40:00Z,175.680000,175.790000,175.525000,175.680000,1062242
2026-03-20T14:45:00Z,175.660000,175.695000,175.250000,175.495000,1552600
2026-03-20T14:50:00Z,175.495000,175.650000,175.000000,175.080000,1678902
2026-03-20T14:55:00Z,175.640000,175.880000,175.550000,175.850000,201750
2026-03-20T15:00:00Z,175.847500,176.250000,175.550000,175.619900,1498397
2026-03-20T15:05:00Z,175.635100,175.860000,175.550000,175.830000,701902
2026-03-20T15:10:00Z,175.830000,176.135100,175.800000,176.100000,901482
2026-03-20T15:15:00Z,176.085000,176.195000,175.880000,175.960000,462468
2026-03-20T15:20:00Z,175.650000,176.105000,175.600000,175.660000,946962
2026-03-20T15:25:00Z,175.670000,175.758900,175.475000,175.695000,767408
2026-03-20T15:30:00Z,175.700000,175.850000,175.560000,175.820000,641625
2026-03-20T15:35:00Z,175.820700,175.920100,175.575000,175.755100,635768
2026-03-20T15:40:00Z,175.765000,175.939900,175.615000,175.845000,454363
