begins_at_utc,open,high,low,close,volume
2026-02-23T14:30:00Z,191.450000,193.950000,191.320000,193.070000,7486249
2026-02-23T14:35:00Z,193.060000,193.399300,192.290000,193.280000,2286910
2026-02-23T14:40:00Z,193.270000,193.270000,192.110000,192.340000,2033004
2026-02-23T14:45:00Z,192.345000,192.780000,192.030000,192.535000,1683200
2026-02-23T14:50:00Z,192.525000,193.397000,192.430000,192.980000,1855963
2026-02-23T14:55:00Z,192.970000,193.340000,192.595000,193.100000,1671032
2026-02-23T15:00:00Z,193.110000,193.460000,192.300000,192.455000,1731863
2026-02-23T15:05:00Z,192.460000,192.535000,191.500000,191.720000,1966527
2026-02-23T15:10:00Z,191.715000,192.165000,191.080000,191.495000,1887605
2026-02-23T15:15:00Z,191.490000,191.600000,190.920000,191.390000,1615302
2026-02-23T15:20:00Z,191.400000,191.850000,191.080000,191.749900,1454727
2026-02-23T15:25:00Z,191.760000,191.760000,191.240000,191.320000,923980
2026-02-23T15:30:00Z,191.330000,191.669600,190.920000,190.935000,1393909
2026-02-23T15:35:00Z,190.925000,191.340000,190.780400,191.255000,1127206
2026-02-23T15:40:00Z,191.220000,191.370000,191.070000,191.245000,951355
2026-02-23T15:45:00Z,191.245000,191.470000,190.900000,191.299900,980879
2026-02-23T15:50:00Z,191.290000,191.475000,190.635000,190.680100,1206324
2026-02-23T15:55:00Z,190.685000,190.715000,190.180100,190.220000,1380025
2026-02-23T16:00:00Z,190.230000,190.390000,189.620100,189.870000,1447625
2026-02-23T16:05:00Z,189.891500,190.030000,189.650000,189.940000,593250
2026-02-23T16:10:00Z,189.930100,190.240000,189.782600,189.975000,1173564
2026-02-23T16:15:00Z,189.980000,190.140000,189.640100,190.110000,1079003
2026-02-23T16:20:00Z,190.110000,190.290000,189.850000,189.960000,1144947
2026-02-23T16:25:00Z,189.949400,190.560000,189.930000,190.496600,1118531
2026-02-23T16:30:00Z,190.490000,190.939800,190.422300,190.937000,1280656
2026-02-23T16:35:00Z,190.940000,191.000000,190.670000,190.855100,947029
2026-02-23T16:40:00Z,190.850000,191.215000,190.800000,191.215000,946620
2026-02-23T16:45:00Z,191.210000,191.320000,190.910000,191.210100,1141996
2026-02-23T16:50:00Z,191.220000,191.260000,190.910000,190.955000,788320
2026-02-23T16:55:00Z,190.960000,191.075000,190.620000,190.695000,829195
2026-02-23T17:00:00Z,190.690000,191.070000,190.660000,190.885000,863569
2026-02-23T17:05:00Z,190.880000,190.990000,190.750000,190.895000,703748
2026-02-23T17:10:00Z,190.885000,191.000000,190.793500,190.905000,608623
2026-02-23T17:15:00Z,190.900000,191.190000,190.860000,190.890100,757431
2026-02-23T17:20:00Z,190.825000,190.890000,190.790000,190.830000,83851
2026-02-23T17:25:00Z,190.950000,191.100000,190.910000,190.985000,373423
2026-02-23T17:30:00Z,190.940000,190.970000,190.660000,190.670000,562120
2026-02-23T17:35:00Z,190.670000,190.670000,189.840000,189.920100,1345199
2026-02-23T17:40:00Z,189.925000,190.210000,189.725000,190.060000,1045690
2026-02-23T17:45:00Z,190.060000,190.340000,190.020000,190.022500,899285
2026-02-23T17:50:00Z,190.020000,190.860000,189.980000,190.850000,1125838
2026-02-23T17:55:00Z,190.859900,191.280000,190.790000,191.035000,1070383
2026-02-23T18:00:00Z,191.045000,191.200000,190.879900,191.099900,709593
2026-02-23T18:05:00Z,191.090000,191.220000,190.950000,191.125000,734410
2026-02-23T18:10:00Z,191.130000,191.210000,190.930000,191.195000,647091
2026-02-23T18:15:00Z,191.195000,191.450000,191.150000,191.180000,896658
