begins_at_utc,open,high,low,close,volume
2026-02-23T14:30:00Z,687.830000,689.759900,687.670000,689.390000,1043313
2026-02-23T14:35:00Z,689.370000,690.000000,688.890100,689.570000,1024474
2026-02-23T14:40:00Z,689.560000,689.560000,687.440000,687.540000,1100100
2026-02-23T14:45:00Z,687.550000,687.890000,686.760000,686.900000,978509
2026-02-23T14:50:00Z,686.900000,688.140000,686.860000,687.150000,771393
2026-02-23T14:55:00Z,687.070000,687.250000,686.300000,686.530000,705584
2026-02-23T15:00:00Z,686.480000,687.230000,685.220000,685.280000,734947
2026-02-23T15:05:00Z,685.280000,685.710000,684.660000,684.930000,921154
2026-02-23T15:10:00Z,684.940000,685.670000,684.530000,684.770000,792125
2026-02-23T15:15:00Z,684.760000,685.030000,684.510000,684.955000,698241
2026-02-23T15:20:00Z,684.956500,685.560000,684.421200,684.800000,722859
2026-02-23T15:25:00Z,684.830000,684.860000,684.279900,684.510000,468922
2026-02-23T15:30:00Z,684.500000,685.005000,683.975000,684.025000,679428
2026-02-23T15:35:00Z,684.030000,684.500000,683.639900,684.100000,622228
2026-02-23T15:40:00Z,684.090000,684.250000,683.410000,683.670000,474577
2026-02-23T15:45:00Z,683.670000,683.945000,683.370000,683.555000,570739
2026-02-23T15:50:00Z,683.570000,683.870000,682.670000,682.800000,671147
2026-02-23T15:55:00Z,682.800000,682.915000,682.180000,682.260000,666929
2026-02-23T16:00:00Z,682.260000,682.510000,680.859900,681.310000,850382
2026-02-23T16:05:00Z,681.050000,681.280000,681.050000,681.180000,54359
2026-02-23T16:10:00Z,680.990000,681.410000,680.580000,680.690000,708577
2026-02-23T16:15:00Z,680.670000,681.620000,680.371000,681.570000,736076
2026-02-23T16:20:00Z,681.550000,682.140000,681.460000,681.790000,717548
2026-02-23T16:25:00Z,681.770000,682.910000,681.745000,682.870000,640556
2026-02-23T16:30:00Z,682.870000,683.085000,682.510000,682.670000,544353
2026-02-23T16:35:00Z,682.650000,682.979700,682.410000,682.480000,423197
2026-02-23T16:40:00Z,682.460000,682.745000,682.210000,682.395000,397657
2026-02-23T16:45:00Z,682.385000,682.570000,681.780000,682.120300,347009
2026-02-23T16:50:00Z,682.090000,682.625000,681.970000,682.190000,382665
2026-02-23T16:55:00Z,682.200000,682.320000,681.790000,681.960000,288532
2026-02-23T17:00:00Z,681.960000,682.460000,681.790000,682.080000,340050
2026-02-23T17:05:00Z,682.040000,682.470000,681.930000,682.060000,259920
2026-02-23T17:10:00Z,682.040000,682.260000,681.590000,681.770000,210417
2026-02-23T17:15:00Z,681.760000,682.260000,681.730000,681.820100,258375
2026-02-23T17:20:00Z,681.965000,682.050000,681.900000,681.945000,20057
2026-02-23T17:25:00Z,681.840000,682.070000,681.670000,681.690000,202071
2026-02-23T17:30:00Z,681.700000,681.740000,681.270000,681.350000,208071
2026-02-23T17:35:00Z,681.330000,681.360000,680.610000,680.620000,416489
2026-02-23T17:40:00Z,680.620000,681.700000,680.590000,681.160000,451802
2026-02-23T17:45:00Z,681.160000,681.535000,680.980000,681.110000,249457
2026-02-23T17:50:00Z,681.100000,682.170000,681.070000,681.955000,313040
2026-02-23T17:55:00Z,681.955000,682.350000,681.790000,682.045000,394362
2026-02-23T18:00:00Z,682.030000,682.509000,681.940000,682.420000,259532
2026-02-23T18:05:00Z,682.410000,682.900000,682.370000,682.880000,327894
2026-02-23T18:10:00Z,682.880000,683.190000,682.640000,683.080000,308152
2026-02-23T18:15:00Z,683.090000,683.410000,682.980000,683.140000,342207
2026-02-23T18:20:00Z,683.160000,683.790000,683.070000,683.740000,333450
2026-02-23T18:25:00Z,683.720000,683.950000,683.570000,683.809900,327942
2026-02-23T18:30:00Z,683.810000,683.820000,683.420000,683.700000,249019
2026-02-23T18:35:00Z,683.710000,683.910000,683.370000,683.385000,337821
2026-02-23T18:40:00Z,683.400000,683.540000,682.855000,683.025000,255511
2026-02-23T18:45:00Z,683.030000,683.400000,682.820000,683.215000,292002
2026-02-23T18:50:00Z,683.220000,683.280000,682.490000,682.530000,243817
2026-02-23T18:55:00Z,682.500000,682.600000,681.870000,682.030000,407423
2026-02-23T19:00:00Z,682.020000,682.280000,681.752000,681.810000,431690
2026-02-23T19:05:00Z,681.800000,682.130000,681.740000,681.900100,351404
2026-02-23T19:10:00Z,681.910000,682.150000,681.695000,681.870000,438710
2026-02-23T19:15:00Z,681.840000,682.085000,681.610000,681.760000,248131
2026-02-23T19:20:00Z,681.750000,681.905000,681.550000,681.700000,249475
2026-02-23T19:25:00Z,681.745000,681.880000,681.170000,681.270000,262932
2026-02-23T19:30:00Z,681.255000,681.660000,681.220000,681.310000,311288
2026-02-23T19:35:00Z,681.300000,681.320000,680.950000,681.130000,280441
